booking_id,tourist_id,hotel_id,destination_id,booking_date,check_in,check_out,season,payment_method,hotel_cost,food_cost,transport_cost,shopping_cost,activity_cost,discount,total_cost,stay_duration,revenue,profit,average_daily_cost
153,809,62,17,2024-06-12,2024-07-16,2024-07-22,Monsoon,Credit Card,19194.06,10559.79,4382.98,7830.87,2334.41,657.51,43644.6,6,43644.6,8728.92,7274.1
154,208,187,23,2024-12-10,2024-12-21,2024-12-25,Winter,Cash,13218.04,2403.19,3213.14,5347.54,3094.4,1730.14,25546.17,4,25546.17,5109.23,6386.54
155,994,409,156,2022-12-18,2023-01-08,2023-01-15,Winter,Debit Card,24501.75,21483.68,7206.46,4901.74,5827.46,1676.16,62244.93,7,62244.93,12448.99,8892.13
156,42,312,93,2024-02-11,2024-04-03,2024-04-06,Summer,Credit Card,5771.67,10039.74,2754.35,5449.7,2208.71,211.19,26012.98,3,26012.98,5202.6,8670.99
157,780,298,112,2023-04-24,2023-06-18,2023-06-20,Monsoon,UPI,9436.64,6066.09,2325.99,8609.38,3683.96,673.83,29448.23,2,29448.23,5889.65,14724.12
158,103,278,158,2024-05-30,2024-07-10,2024-07-12,Monsoon,Cash,23651.02,8241.36,16631.84,25919.33,7377.29,2279.82,79541.02,2,79541.02,15908.2,39770.51
159,604,413,40,2024-07-11,2024-08-01,2024-08-06,Monsoon,Cash,53269.1,9061.15,7049.03,6572.79,4382.96,2267.31,78067.72,5,78067.72,15613.54,15613.54
160,661,154,183,2023-04-19,2023-05-11,2023-05-18,Summer,Cash,23632.98,8782.15,3503.69,1114.7,3148.14,645.82,39535.84,7,39535.84,7907.17,5647.98
161,7,164,188,2024-12-01,2024-12-16,2024-12-19,Winter,Credit Card,34475.4,9843.94,7383.81,1891.36,7034.21,1770.82,58857.9,3,58857.9,11771.58,19619.3
162,704,276,104,2023-08-14,2023-08-25,2023-08-28,Monsoon,Debit Card,57830.07,2882.4,2221.54,7664.21,2151.56,5939.84,66809.94,3,66809.94,13361.99,22269.98
163,950,313,124,2023-02-24,2023-03-11,2023-03-14,Summer,Net Banking,5413.02,5036.15,4409.43,6101.23,1049.96,776.8,21232.99,3,21232.99,4246.6,7077.66
164,486,335,113,2024-07-05,2024-08-25,2024-08-29,Monsoon,Debit Card,51448.44,27349.42,10396.54,30824.55,5625.59,1118.9,124525.64,4,124525.64,24905.13,31131.41
165,342,373,124,2024-04-21,2024-05-15,2024-05-20,Summer,Cash,7755.8,10903.13,5336.99,15244.45,3828.57,1126.93,41942.01,5,41942.01,8388.4,8388.4
166,363,331,26,2024-08-03,2024-08-25,2024-08-27,Monsoon,Debit Card,10406.82,3251.65,7733.38,5895.94,3614.33,502.41,30399.71,2,30399.71,6079.94,15199.86
167,810,196,182,2023-02-08,2023-02-26,2023-03-04,Winter,Cash,13769.22,6960.93,2095.85,744.27,1061.46,1492.96,23138.77,6,23138.77,4627.75,3856.46
168,965,370,34,2023-07-09,2023-08-25,2023-08-30,Monsoon,Net Banking,4298.8,4373.85,4947.72,5861.14,707.61,36.18,20152.94,5,20152.94,4030.59,4030.59
169,351,142,40,2024-06-28,2024-07-10,2024-07-15,Monsoon,Debit Card,66692.85,16391.47,2332.72,17589.22,5514.43,8246.34,100274.35,5,100274.35,20054.87,20054.87
170,895,78,82,2023-08-08,2023-08-18,2023-08-23,Monsoon,Debit Card,41919.75,8925.87,5735.41,11892.43,4407.05,5139.21,67741.3,5,67741.3,13548.26,13548.26
171,707,12,184,2023-02-01,2023-03-28,2023-04-04,Summer,UPI,10901.24,48782.17,8801.71,27817.31,11215.64,351.26,107166.81,7,107166.81,21433.36,15309.54
172,329,240,186,2024-02-23,2024-03-11,2024-03-18,Summer,UPI,68341.84,11126.26,7183.08,416.49,1650.9,4211.01,84507.56,7,84507.56,16901.51,12072.51
173,406,413,40,2023-05-20,2023-06-27,2023-06-29,Monsoon,Cash,21307.64,2120.42,3262.86,9956.54,3859.26,2790.49,37716.23,2,37716.23,7543.25,18858.12
174,335,405,161,2024-11-23,2024-12-19,2024-12-26,Winter,Credit Card,64062.95,40361.6,11740.42,35072.19,11635.41,5109.94,157762.63,7,157762.63,31552.53,22537.52
175,818,263,182,2023-11-15,2023-12-19,2023-12-25,Winter,Debit Card,10333.44,9767.17,4068.46,4309.47,1469.03,699.5,29248.07,6,29248.07,5849.61,4874.68
176,902,379,35,2024-03-18,2024-04-03,2024-04-10,Summer,Cash,31296.44,14136.0,6221.71,13851.72,6741.46,2029.87,70217.46,7,70217.46,14043.49,10031.07
177,22,206,28,2023-05-23,2023-07-20,2023-07-25,Monsoon,Credit Card,22811.9,2564.03,2289.54,1504.95,3494.51,1999.61,30665.32,5,30665.32,6133.06,6133.06
178,787,168,85,2023-04-29,2023-06-25,2023-07-01,Monsoon,UPI,14820.3,11039.19,3859.62,5768.56,1160.97,329.64,36319.0,6,36319.0,7263.8,6053.17
179,316,93,27,2023-03-12,2023-03-25,2023-03-31,Summer,UPI,7836.66,11591.95,2309.84,3153.36,1305.36,245.45,25951.72,6,25951.72,5190.34,4325.29
180,311,84,91,2024-05-21,2024-06-08,2024-06-12,Monsoon,Credit Card,52549.52,2823.87,4595.52,4396.41,3419.55,2956.81,64828.06,4,64828.06,12965.61,16207.02
181,455,445,196,2023-07-05,2023-07-13,2023-07-18,Monsoon,Net Banking,9147.65,9888.91,3280.55,6849.09,6031.35,127.41,35070.14,5,35070.14,7014.03,7014.03
182,180,260,196,2023-08-14,2023-10-06,2023-10-09,Autumn,Credit Card,17645.91,10319.64,7132.62,6451.03,7170.75,1098.8,47621.15,3,47621.15,9524.23,15873.72
183,216,47,195,2024-09-25,2024-10-16,2024-10-22,Autumn,Credit Card,86471.28,11504.07,1064.58,3800.29,1970.05,12472.21,92338.06,6,92338.06,18467.61,15389.68
184,103,182,172,2024-05-18,2024-05-27,2024-06-01,Summer,UPI,29414.1,15192.69,13697.48,23415.58,12008.13,3864.76,89863.22,5,89863.22,17972.64,17972.64
185,17,488,134,2024-11-18,2024-12-02,2024-12-05,Winter,Debit Card,2514.66,4040.61,1511.79,1557.58,2932.75,287.53,12269.86,3,12269.86,2453.97,4089.95
186,63,306,195,2024-08-29,2024-10-12,2024-10-17,Autumn,Debit Card,17388.7,10159.73,3057.39,9334.79,1853.7,2111.21,39683.1,5,39683.1,7936.62,7936.62
187,685,93,27,2023-05-11,2023-05-26,2023-05-28,Summer,Net Banking,2612.22,1612.23,2614.62,3731.84,3444.99,243.69,13772.21,2,13772.21,2754.44,6886.1
188,30,402,16,2023-01-09,2023-01-16,2023-01-23,Winter,Debit Card,37016.77,13092.56,1186.0,3770.37,2594.78,2916.21,54744.27,7,54744.27,10948.85,7820.61
189,162,52,77,2022-12-03,2023-01-03,2023-01-05,Winter,Credit Card,10677.2,3906.19,2857.73,4150.77,3643.5,705.36,24530.03,2,24530.03,4906.01,12265.02
190,878,309,94,2023-11-05,2023-12-10,2023-12-15,Winter,UPI,8391.65,6922.98,7250.99,7311.65,5295.27,901.66,34270.88,5,34270.88,6854.18,6854.18
191,490,253,91,2023-08-17,2023-09-05,2023-09-11,Autumn,Debit Card,62861.46,20498.05,3140.76,13184.2,6202.3,6763.28,99123.49,6,99123.49,19824.7,16520.58
192,290,455,166,2023-07-18,2023-08-08,2023-08-11,Monsoon,UPI,7358.07,5361.87,8812.49,12030.41,4175.48,637.03,37101.29,3,37101.29,7420.26,12367.1
193,905,137,27,2023-06-09,2023-07-11,2023-07-15,Monsoon,Debit Card,15872.48,5476.21,4738.5,342.25,3671.05,916.71,29183.78,4,29183.78,5836.76,7295.94
194,50,407,130,2023-02-15,2023-03-01,2023-03-08,Summer,Credit Card,41956.11,12271.48,1951.32,3967.64,540.99,3025.73,57661.81,7,57661.81,11532.36,8237.4
195,879,177,101,2024-01-28,2024-02-15,2024-02-20,Winter,Cash,5305.5,4471.03,2759.45,7449.6,2794.11,409.44,22370.25,5,22370.25,4474.05,4474.05
196,346,173,82,2023-11-13,2023-12-09,2023-12-14,Winter,Cash,16836.15,5922.37,1386.01,8562.14,3171.44,663.84,35214.27,5,35214.27,7042.85,7042.85
197,801,188,180,2023-06-05,2023-06-18,2023-06-20,Monsoon,Debit Card,1982.56,7065.47,7776.56,2165.0,5389.98,37.56,24342.01,2,24342.01,4868.4,12171.0
198,356,158,91,2023-05-22,2023-06-28,2023-07-01,Monsoon,Net Banking,20283.0,5190.12,4542.5,5109.05,995.98,2070.61,34050.04,3,34050.04,6810.01,11350.01
199,795,9,171,2024-04-04,2024-05-17,2024-05-20,Summer,Cash,35410.26,5369.67,3100.18,8002.6,1769.3,1223.9,52428.11,3,52428.11,10485.62,17476.04
200,970,272,11,2023-03-17,2023-05-04,2023-05-07,Summer,Cash,7560.81,5036.32,9445.19,14321.72,4785.75,1083.23,40066.56,3,40066.56,8013.31,13355.52
201,435,440,139,2023-04-20,2023-05-13,2023-05-18,Summer,Cash,89387.6,9790.07,4574.98,4680.04,976.42,12578.76,96830.35,5,96830.35,19366.07,19366.07
202,1,39,190,2024-02-16,2024-04-07,2024-04-13,Summer,Cash,16062.36,23266.96,2473.78,8207.51,2006.54,1981.55,50035.6,6,50035.6,10007.12,8339.27
203,783,498,117,2023-08-19,2023-10-13,2023-10-16,Autumn,Net Banking,7354.65,3259.5,1773.49,8343.29,746.86,1062.77,20415.02,3,20415.02,4083.0,6805.01
204,283,72,28,2023-10-03,2023-11-24,2023-11-30,Autumn,Debit Card,6496.68,9704.96,3139.27,5509.41,3292.29,620.52,27522.09,6,27522.09,5504.42,4587.02
205,534,160,127,2024-05-22,2024-07-08,2024-07-13,Monsoon,UPI,4322.7,8666.8,3165.04,6100.36,1037.87,570.74,22722.03,5,22722.03,4544.41,4544.41
206,773,467,147,2024-08-04,2024-09-02,2024-09-06,Autumn,Credit Card,8295.48,20741.0,9733.11,6064.42,10742.98,1076.97,54500.02,4,54500.02,10900.0,13625.0
207,499,389,149,2023-02-11,2023-04-03,2023-04-09,Summer,Cash,6380.94,21571.53,3930.34,16999.31,4461.72,671.53,52672.31,6,52672.31,10534.46,8778.72
208,443,216,14,2022-12-05,2023-01-28,2023-02-01,Winter,UPI,59693.92,13371.1,6409.91,5918.93,5101.96,2249.71,88246.11,4,88246.11,17649.22,22061.53
209,366,43,142,2023-11-27,2024-01-08,2024-01-13,Winter,Debit Card,24443.85,13866.27,7325.03,2079.31,6466.45,2597.88,51583.03,5,51583.03,10316.61,10316.61
210,575,311,36,2024-08-13,2024-09-20,2024-09-27,Autumn,Net Banking,28407.19,3942.06,1431.19,8382.06,2749.37,420.04,44491.83,7,44491.83,8898.37,6355.98
211,98,61,147,2023-10-31,2023-12-12,2023-12-19,Winter,Cash,7617.05,7929.21,2574.98,7443.1,1715.57,900.49,26379.42,7,26379.42,5275.88,3768.49
212,873,236,81,2023-05-17,2023-07-13,2023-07-20,Monsoon,Net Banking,37834.86,18945.39,1984.61,10204.74,1052.11,5368.48,64653.23,7,64653.23,12930.65,9236.18
213,102,150,111,2023-10-21,2023-11-24,2023-11-28,Autumn,UPI,21179.28,24876.76,8554.32,35048.86,4933.63,1416.92,93175.93,4,93175.93,18635.19,23293.98
214,49,167,47,2024-05-01,2024-06-25,2024-06-28,Monsoon,Debit Card,3526.56,7223.67,8017.08,11669.16,5566.44,398.49,35604.42,3,35604.42,7120.88,11868.14
215,800,418,155,2024-01-18,2024-01-28,2024-02-01,Winter,UPI,22165.12,5698.42,3959.44,8362.36,1296.5,2755.18,38726.66,4,38726.66,7745.33,9681.67
216,104,469,35,2024-05-28,2024-07-11,2024-07-16,Monsoon,Debit Card,67982.7,8174.23,1808.6,8559.76,2199.04,3436.54,85287.79,5,85287.79,17057.56,17057.56
217,449,459,97,2023-04-11,2023-05-06,2023-05-08,Summer,Credit Card,4701.66,1569.37,2242.11,5061.19,2748.08,208.9,16113.51,2,16113.51,3222.7,8056.76
218,574,276,104,2023-04-27,2023-05-07,2023-05-09,Summer,Cash,38553.38,3744.09,3652.76,8522.09,1010.18,1967.17,53515.33,2,53515.33,10703.07,26757.66
219,363,204,56,2023-12-07,2024-02-04,2024-02-11,Winter,UPI,37080.68,19881.82,9765.96,6476.73,2573.77,4595.04,71183.92,7,71183.92,14236.78,10169.13
220,252,281,43,2023-12-27,2024-02-01,2024-02-04,Winter,Debit Card,5119.35,2604.08,1903.33,6478.95,1255.89,9.54,17352.06,3,17352.06,3470.41,5784.02
221,250,494,162,2023-12-25,2024-01-27,2024-02-01,Winter,Cash,55815.75,6634.2,3272.34,4123.24,3467.67,4863.47,68449.73,5,68449.73,13689.95,13689.95
222,643,295,125,2024-10-03,2024-10-24,2024-10-31,Autumn,UPI,13588.4,11935.97,2054.23,3702.29,3650.19,1909.69,33021.39,7,33021.39,6604.28,4717.34
223,328,277,136,2023-06-12,2023-08-11,2023-08-18,Monsoon,Debit Card,17212.23,11853.35,3315.83,966.21,3711.18,2544.41,34514.39,7,34514.39,6902.88,4930.63
224,726,244,133,2023-05-30,2023-07-26,2023-08-01,Monsoon,Debit Card,5771.46,9480.96,3870.26,6449.66,2439.25,852.8,27158.79,6,27158.79,5431.76,4526.46
225,477,138,24,2023-05-02,2023-06-15,2023-06-20,Monsoon,Net Banking,75109.85,6932.97,1258.63,9957.89,577.4,5052.66,88784.08,5,88784.08,17756.82,17756.82
226,666,30,95,2024-10-09,2024-11-28,2024-12-01,Autumn,Credit Card,26628.36,4569.03,1261.65,7188.69,2494.14,3783.96,38357.91,3,38357.91,7671.58,12785.97
227,746,15,18,2024-07-26,2024-09-14,2024-09-17,Autumn,Net Banking,3864.15,2468.42,2808.45,5383.96,2861.34,191.58,17194.74,3,17194.74,3438.95,5731.58
228,584,409,156,2024-09-12,2024-11-05,2024-11-11,Autumn,Cash,21001.5,20988.46,3697.56,21945.4,10772.63,1128.88,77276.67,6,77276.67,15455.33,12879.44
229,123,397,169,2023-11-16,2023-12-17,2023-12-24,Winter,Debit Card,7859.46,20145.31,3591.36,10827.46,5680.57,211.43,47892.73,7,47892.73,9578.55,6841.82
230,186,16,187,2024-08-12,2024-08-24,2024-08-28,Monsoon,Credit Card,9951.44,9233.89,9411.2,25233.43,10435.45,1201.51,63063.9,4,63063.9,12612.78,15765.98
231,391,357,38,2024-05-26,2024-06-06,2024-06-10,Monsoon,UPI,38919.48,6128.93,5442.89,5040.28,1635.14,1520.81,55645.91,4,55645.91,11129.18,13911.48
232,206,117,19,2023-04-08,2023-05-11,2023-05-13,Summer,Cash,4775.34,3546.61,9034.41,1218.02,4899.9,489.03,22985.25,2,22985.25,4597.05,11492.62
233,98,87,138,2022-12-07,2023-01-01,2023-01-06,Winter,UPI,8716.75,2707.4,4620.58,5633.65,3507.76,1249.6,23936.54,5,23936.54,4787.31,4787.31
234,194,326,134,2023-07-31,2023-08-18,2023-08-22,Monsoon,Credit Card,76509.12,7232.58,4650.46,5997.18,2508.95,10230.46,86667.83,4,86667.83,17333.57,21666.96
235,724,434,137,2023-10-03,2023-10-17,2023-10-22,Autumn,Credit Card,122177.25,7165.62,4741.17,8882.34,3277.77,2204.38,144039.77,5,144039.77,28807.95,28807.95
236,957,160,127,2023-10-25,2023-12-12,2023-12-15,Winter,Cash,2593.62,7666.4,9201.84,9953.02,5224.52,388.01,34251.39,3,34251.39,6850.28,11417.13
237,943,173,82,2024-11-23,2024-12-26,2024-12-28,Winter,Cash,6734.46,1196.39,1984.89,1413.81,3861.35,495.76,14695.14,2,14695.14,2939.03,7347.57
238,814,207,77,2022-11-21,2023-01-16,2023-01-23,Winter,Cash,39191.25,16333.9,11085.75,23886.45,5838.97,3100.05,93236.27,7,93236.27,18647.25,13319.47
239,589,360,25,2024-05-17,2024-06-25,2024-07-02,Monsoon,Debit Card,24106.95,12933.79,3083.81,15270.45,3050.71,2264.87,56180.84,7,56180.84,11236.17,8025.83
240,414,223,77,2024-04-26,2024-06-01,2024-06-03,Monsoon,UPI,21927.4,2683.76,3438.65,3058.98,3973.01,2535.05,32546.75,2,32546.75,6509.35,16273.38
241,790,351,135,2023-06-27,2023-07-07,2023-07-11,Monsoon,Cash,3421.44,6487.11,3285.1,1733.59,1597.79,24.61,16500.42,4,16500.42,3300.08,4125.1
242,29,25,106,2024-11-10,2024-12-07,2024-12-13,Winter,Credit Card,34764.48,10413.72,3736.66,4338.04,2279.31,4428.41,51103.8,6,51103.8,10220.76,8517.3
243,521,190,89,2023-08-27,2023-09-07,2023-09-12,Autumn,Debit Card,57739.4,9192.67,3849.64,729.63,1212.63,1790.53,70933.44,5,70933.44,14186.69,14186.69
244,656,314,12,2023-11-19,2024-01-07,2024-01-09,Winter,UPI,20580.62,1825.59,3530.79,14645.48,6137.22,3038.94,43680.76,2,43680.76,8736.15,21840.38
245,400,424,176,2024-01-19,2024-02-02,2024-02-05,Winter,Cash,35152.44,2607.78,3674.13,8819.45,1979.94,3008.38,49225.36,3,49225.36,9845.07,16408.45
246,885,462,118,2023-05-30,2023-07-21,2023-07-25,Monsoon,Net Banking,20919.28,12283.38,5327.1,8272.8,2946.61,2827.48,46921.69,4,46921.69,9384.34,11730.42
247,837,399,46,2023-05-03,2023-06-21,2023-06-26,Monsoon,Credit Card,49268.5,7720.01,2796.51,6629.63,1280.41,4712.02,62983.04,5,62983.04,12596.61,12596.61
248,119,82,148,2024-11-17,2024-12-03,2024-12-09,Winter,UPI,67069.92,8111.34,7128.67,17195.71,5404.65,6992.23,97918.06,6,97918.06,19583.61,16319.68
249,292,275,135,2024-03-12,2024-05-04,2024-05-06,Summer,Net Banking,4545.42,3468.63,4536.11,9502.09,2441.62,339.52,24154.35,2,24154.35,4830.87,12077.18
250,131,266,74,2024-12-05,2024-12-16,2024-12-18,Winter,Debit Card,3948.02,1114.09,2552.26,836.08,2927.66,39.91,11338.2,2,11338.2,2267.64,5669.1
251,447,316,185,2023-04-02,2023-05-15,2023-05-17,Summer,Cash,4820.66,11881.33,6321.16,7575.53,5805.81,411.3,35993.19,2,35993.19,7198.64,17996.6
252,972,79,190,2024-04-09,2024-05-06,2024-05-11,Summer,Debit Card,13202.7,9261.72,1225.71,3800.34,3813.87,1001.28,30303.06,5,30303.06,6060.61,6060.61
253,231,95,162,2024-07-02,2024-08-22,2024-08-27,Monsoon,Credit Card,25697.0,9035.03,1277.53,2457.76,2349.95,2146.42,38670.85,5,38670.85,7734.17,7734.17
254,147,281,43,2023-10-17,2023-12-04,2023-12-06,Winter,Net Banking,3412.9,2554.14,1069.85,7204.82,3034.28,164.67,17111.32,2,17111.32,3422.26,8555.66
255,40,74,57,2023-09-02,2023-10-01,2023-10-03,Autumn,Cash,3573.76,2115.45,4590.2,10205.19,6299.12,408.58,26375.14,2,26375.14,5275.03,13187.57
256,37,289,76,2023-05-25,2023-07-21,2023-07-26,Monsoon,Cash,9756.95,13204.67,3833.77,11088.88,3732.93,1094.83,40522.37,5,40522.37,8104.47,8104.47
257,700,252,122,2024-06-17,2024-07-21,2024-07-26,Monsoon,Debit Card,4969.2,5906.67,4517.78,2238.4,1504.02,544.86,18591.21,5,18591.21,3718.24,3718.24
258,987,496,120,2024-04-08,2024-05-06,2024-05-13,Summer,Credit Card,111994.96,8033.23,2199.43,425.55,1936.3,14780.06,109809.41,7,109809.41,21961.88,15687.06
259,873,117,19,2023-11-12,2023-12-27,2023-12-31,Winter,Debit Card,9550.68,13772.32,4832.21,7519.06,5520.73,635.92,40559.08,4,40559.08,8111.82,10139.77
260,398,238,96,2024-04-22,2024-05-22,2024-05-25,Summer,Cash,27023.34,2426.62,1867.84,1909.65,1181.11,3541.16,30867.4,3,30867.4,6173.48,10289.13
261,676,402,16,2024-06-19,2024-08-18,2024-08-23,Monsoon,UPI,26440.55,7330.0,1854.05,1413.31,880.28,2586.83,35331.36,5,35331.36,7066.27,7066.27
262,308,464,72,2024-07-16,2024-08-02,2024-08-05,Monsoon,UPI,2649.48,7168.71,2928.38,6917.23,4160.26,71.66,23752.4,3,23752.4,4750.48,7917.47
263,454,13,117,2024-08-03,2024-09-19,2024-09-22,Autumn,UPI,5831.13,5926.35,3722.52,7692.4,2744.33,503.0,25413.73,3,25413.73,5082.75,8471.24
264,821,102,55,2024-01-26,2024-02-15,2024-02-22,Winter,Debit Card,23457.14,11507.51,2946.74,6103.58,3171.87,1866.91,45319.93,7,45319.93,9063.99,6474.28
265,644,449,17,2023-01-17,2023-01-26,2023-01-28,Winter,Credit Card,7919.54,1846.81,8008.19,949.55,6271.39,372.17,24623.31,2,24623.31,4924.66,12311.66
266,924,183,134,2023-02-11,2023-03-07,2023-03-09,Summer,UPI,8581.72,5165.45,4071.6,16281.27,3713.69,435.89,37377.84,2,37377.84,7475.57,18688.92
267,180,149,33,2023-03-21,2023-04-05,2023-04-10,Summer,Credit Card,50414.85,11686.12,6251.68,2849.05,4379.62,3550.98,72030.34,5,72030.34,14406.07,14406.07
268,288,354,69,2023-09-18,2023-11-04,2023-11-07,Autumn,Net Banking,10391.1,3873.62,2315.03,17604.64,4309.69,743.3,37750.78,3,37750.78,7550.16,12583.59
269,786,11,52,2024-07-04,2024-08-15,2024-08-21,Monsoon,Debit Card,8146.8,12646.8,1942.97,8851.81,5132.1,420.17,36300.31,6,36300.31,7260.06,6050.05
270,348,44,179,2023-11-23,2023-12-06,2023-12-12,Winter,UPI,5891.58,9096.36,4667.06,1109.72,3772.6,848.75,23688.57,6,23688.57,4737.71,3948.1
271,202,493,13,2024-05-29,2024-07-23,2024-07-25,Monsoon,UPI,30499.84,5055.19,7555.09,287.2,6513.6,1911.14,47999.78,2,47999.78,9599.96,23999.89
272,174,187,23,2023-11-25,2023-12-17,2023-12-23,Winter,Credit Card,19827.06,13331.67,8321.88,936.2,2404.46,911.95,43909.32,6,43909.32,8781.86,7318.22
273,460,222,89,2024-04-01,2024-05-24,2024-05-31,Summer,Net Banking,28093.45,20847.62,4663.35,627.48,7104.28,3904.48,57431.7,7,57431.7,11486.34,8204.53
274,11,377,97,2024-05-27,2024-06-13,2024-06-18,Monsoon,Net Banking,22506.45,9743.36,6806.08,4865.11,3263.39,1238.28,45946.11,5,45946.11,9189.22,9189.22
275,525,438,101,2024-10-25,2024-12-14,2024-12-18,Winter,Debit Card,6740.88,15314.88,7752.94,11047.65,4421.81,269.64,45008.52,4,45008.52,9001.7,11252.13
276,936,231,128,2023-10-10,2023-11-26,2023-11-30,Autumn,Cash,21304.0,14749.83,2184.06,2570.52,6334.44,776.41,46366.44,4,46366.44,9273.29,11591.61
277,182,192,177,2023-02-15,2023-02-25,2023-02-27,Winter,Credit Card,11366.68,3169.32,3946.01,3411.35,3681.19,120.0,25454.55,2,25454.55,5090.91,12727.28
278,597,321,137,2024-10-22,2024-12-21,2024-12-25,Winter,Credit Card,6479.24,11350.78,2449.33,2774.3,7426.02,900.51,29579.16,4,29579.16,5915.83,7394.79
279,191,47,195,2023-07-31,2023-09-01,2023-09-08,Autumn,Debit Card,100883.16,10273.14,6962.25,6964.22,4840.35,2915.1,127008.02,7,127008.02,25401.6,18144.0
280,838,102,55,2024-08-01,2024-09-20,2024-09-23,Autumn,Net Banking,10053.06,5033.31,6668.35,15570.15,1285.98,278.86,38331.99,3,38331.99,7666.4,12777.33
281,7,41,196,2023-04-25,2023-05-09,2023-05-15,Summer,Cash,54932.76,23509.03,7599.74,14057.36,1530.46,1541.26,100088.09,6,100088.09,20017.62,16681.35
282,330,388,112,2023-10-29,2023-12-13,2023-12-19,Winter,UPI,26032.74,8413.99,3026.62,2854.03,1992.83,3219.48,39100.73,6,39100.73,7820.15,6516.79
283,754,124,190,2024-05-18,2024-07-10,2024-07-13,Monsoon,Credit Card,14418.0,3199.12,5356.25,16248.48,1280.55,1634.24,38868.16,3,38868.16,7773.63,12956.05
284,441,41,196,2024-05-10,2024-07-01,2024-07-08,Monsoon,Credit Card,64088.22,13686.36,8171.09,18289.53,5886.53,5820.88,104300.85,7,104300.85,20860.17,14900.12
285,983,34,98,2024-06-18,2024-07-15,2024-07-22,Monsoon,Net Banking,22635.83,14779.31,4401.98,9781.75,4821.42,2529.45,53890.84,7,53890.84,10778.17,7698.69
286,234,301,130,2024-02-09,2024-03-14,2024-03-19,Summer,UPI,8920.65,9425.85,4385.93,9722.76,2122.68,1203.07,33374.8,5,33374.8,6674.96,6674.96
287,464,79,190,2024-02-08,2024-02-14,2024-02-17,Winter,UPI,7921.62,6433.12,8962.0,2987.68,3559.97,516.15,29348.24,3,29348.24,5869.65,9782.75
288,838,339,71,2023-10-03,2023-10-19,2023-10-22,Autumn,Credit Card,17156.58,2832.75,5200.48,4876.02,2145.87,1279.85,30931.85,3,30931.85,6186.37,10310.62
289,163,156,136,2024-11-21,2024-12-08,2024-12-13,Winter,Cash,29479.6,14270.34,4916.56,17051.96,1906.87,4285.3,63340.03,5,63340.03,12668.01,12668.01
290,62,181,68,2023-10-22,2023-12-11,2023-12-16,Winter,Cash,11232.8,4669.91,1940.61,9433.38,3312.68,701.51,29887.87,5,29887.87,5977.57,5977.57
291,14,490,39,2023-03-27,2023-05-11,2023-05-15,Summer,Cash,23332.76,9147.97,2974.78,2588.56,2973.28,2536.59,38480.76,4,38480.76,7696.15,9620.19
292,827,353,98,2024-10-15,2024-11-19,2024-11-21,Autumn,Credit Card,3683.44,2341.23,2668.0,2094.56,1641.7,128.98,12299.95,2,12299.95,2459.99,6149.98
293,893,463,151,2024-05-04,2024-05-26,2024-06-01,Summer,UPI,9307.14,16389.96,4648.49,3887.56,1889.93,449.3,35673.78,6,35673.78,7134.76,5945.63
294,648,294,119,2023-11-11,2023-12-23,2023-12-29,Winter,Debit Card,11651.16,18575.81,3593.51,10139.36,6510.51,547.83,49922.52,6,49922.52,9984.5,8320.42
295,902,49,136,2023-08-26,2023-09-20,2023-09-22,Autumn,Cash,28025.46,4945.64,6820.8,17818.21,7707.91,1118.25,64199.77,2,64199.77,12839.95,32099.88
296,461,200,73,2024-07-09,2024-07-23,2024-07-27,Monsoon,Credit Card,90059.84,8716.47,3408.0,54.96,3143.86,8384.38,96998.75,4,96998.75,19399.75,24249.69
297,576,75,119,2024-06-21,2024-07-16,2024-07-22,Monsoon,Cash,6337.62,8640.95,7637.25,3387.51,6719.37,575.22,32147.48,6,32147.48,6429.5,5357.91
298,303,376,96,2022-12-23,2023-02-17,2023-02-23,Winter,UPI,21474.06,10468.08,5008.07,14012.92,6968.91,960.46,56971.58,6,56971.58,11394.32,9495.26
299,210,74,57,2023-04-05,2023-05-21,2023-05-26,Summer,Credit Card,8934.4,5264.74,4103.19,9929.8,2063.4,511.97,29783.56,5,29783.56,5956.71,5956.71
300,161,305,46,2024-04-12,2024-05-04,2024-05-09,Summer,UPI,10255.3,3983.36,3426.17,2847.63,2552.68,496.57,22568.57,5,22568.57,4513.71,4513.71
301,18,64,86,2024-01-14,2024-02-18,2024-02-22,Winter,Debit Card,37608.92,3891.61,3882.0,5501.27,2701.12,3646.16,49938.76,4,49938.76,9987.75,12484.69
302,406,92,94,2023-06-28,2023-07-21,2023-07-25,Monsoon,Cash,8368.04,6538.95,1157.53,5117.08,3029.72,895.8,23315.52,4,23315.52,4663.1,5828.88
