booking_id,tourist_id,hotel_id,destination_id,booking_date,check_in,check_out,season,payment_method,hotel_cost,food_cost,transport_cost,shopping_cost,activity_cost,discount,total_cost
189,162,52,77,2022-12-03,2023-01-03,2023-01-05,Winter,Credit Card,10677.2,3906.19,2857.73,4150.77,3643.5,705.36,24530.03
190,878,309,94,2023-11-05,2023-12-10,2023-12-15,Winter,UPI,8391.65,6922.98,7250.99,7311.65,5295.27,901.66,34270.88
191,490,253,91,2023-08-17,2023-09-05,2023-09-11,Autumn,Debit Card,62861.46,20498.05,3140.76,13184.2,6202.3,6763.28,99123.49
192,290,455,166,2023-07-18,2023-08-08,2023-08-11,Monsoon,UPI,7358.07,5361.87,8812.49,12030.41,4175.48,637.03,37101.29
193,905,137,27,2023-06-09,2023-07-11,2023-07-15,Monsoon,Debit Card,15872.48,5476.21,4738.5,342.25,3671.05,916.71,29183.78
194,50,407,130,2023-02-15,2023-03-01,2023-03-08,Summer,Credit Card,41956.11,12271.48,1951.32,3967.64,540.99,3025.73,57661.81
195,879,177,101,2024-01-28,2024-02-15,2024-02-20,Winter,Cash,5305.5,4471.03,2759.45,7449.6,2794.11,409.44,22370.25
196,346,173,82,2023-11-13,2023-12-09,2023-12-14,Winter,Cash,16836.15,5922.37,1386.01,8562.14,3171.44,663.84,35214.27
197,801,188,180,2023-06-05,2023-06-18,2023-06-20,Monsoon,Debit Card,1982.56,7065.47,7776.56,2165.0,5389.98,37.56,24342.01
198,356,158,91,2023-05-22,2023-06-28,2023-07-01,Monsoon,Net Banking,20283.0,5190.12,4542.5,5109.05,995.98,2070.61,34050.04
199,795,9,171,2024-04-04,2024-05-17,2024-05-20,Summer,Cash,35410.26,5369.67,3100.18,8002.6,1769.3,1223.9,52428.11
200,970,272,11,2023-03-17,2023-05-04,2023-05-07,Summer,Cash,7560.81,5036.32,9445.19,14321.72,4785.75,1083.23,40066.56
201,435,440,139,2023-04-20,2023-05-13,2023-05-18,Summer,Cash,89387.6,9790.07,4574.98,4680.04,976.42,12578.76,96830.35
202,1,39,190,2024-02-16,2024-04-07,2024-04-13,Summer,Cash,16062.36,23266.96,2473.78,8207.51,2006.54,1981.55,50035.6
203,783,498,117,2023-08-19,2023-10-13,2023-10-16,Autumn,Net Banking,7354.65,3259.5,1773.49,8343.29,746.86,1062.77,20415.02
204,283,72,28,2023-10-03,2023-11-24,2023-11-30,Autumn,Debit Card,6496.68,9704.96,3139.27,5509.41,3292.29,620.52,27522.09
205,534,160,127,2024-05-22,2024-07-08,2024-07-13,Monsoon,UPI,4322.7,8666.8,3165.04,6100.36,1037.87,570.74,22722.03
206,773,467,147,2024-08-04,2024-09-02,2024-09-06,Autumn,Credit Card,8295.48,20741.0,9733.11,6064.42,10742.98,1076.97,54500.02
207,499,389,149,2023-02-11,2023-04-03,2023-04-09,Summer,Cash,6380.94,21571.53,3930.34,16999.31,4461.72,671.53,52672.31
208,443,216,14,2022-12-05,2023-01-28,2023-02-01,Winter,UPI,59693.92,13371.1,6409.91,5918.93,5101.96,2249.71,88246.11
209,366,43,142,2023-11-27,2024-01-08,2024-01-13,Winter,Debit Card,24443.85,13866.27,7325.03,2079.31,6466.45,2597.88,51583.03
210,575,311,36,2024-08-13,2024-09-20,2024-09-27,Autumn,Net Banking,28407.19,3942.06,1431.19,8382.06,2749.37,420.04,44491.83
211,98,61,147,2023-10-31,2023-12-12,2023-12-19,Winter,Cash,7617.05,7929.21,2574.98,7443.1,1715.57,900.49,26379.42
212,873,236,81,2023-05-17,2023-07-13,2023-07-20,Monsoon,Net Banking,37834.86,18945.39,1984.61,10204.74,1052.11,5368.48,64653.23
213,102,150,111,2023-10-21,2023-11-24,2023-11-28,Autumn,UPI,21179.28,24876.76,8554.32,35048.86,4933.63,1416.92,93175.93
214,49,167,47,2024-05-01,2024-06-25,2024-06-28,Monsoon,Debit Card,3526.56,7223.67,8017.08,11669.16,5566.44,398.49,35604.42
215,800,418,155,2024-01-18,2024-01-28,2024-02-01,Winter,UPI,22165.12,5698.42,3959.44,8362.36,1296.5,2755.18,38726.66
216,104,469,35,2024-05-28,2024-07-11,2024-07-16,Monsoon,Debit Card,67982.7,8174.23,1808.6,8559.76,2199.04,3436.54,85287.79
217,449,459,97,2023-04-11,2023-05-06,2023-05-08,Summer,Credit Card,4701.66,1569.37,2242.11,5061.19,2748.08,208.9,16113.51
218,574,276,104,2023-04-27,2023-05-07,2023-05-09,Summer,Cash,38553.38,3744.09,3652.76,8522.09,1010.18,1967.17,53515.33
219,363,204,56,2023-12-07,2024-02-04,2024-02-11,Winter,UPI,37080.68,19881.82,9765.96,6476.73,2573.77,4595.04,71183.92
220,252,281,43,2023-12-27,2024-02-01,2024-02-04,Winter,Debit Card,5119.35,2604.08,1903.33,6478.95,1255.89,9.54,17352.06
221,250,494,162,2023-12-25,2024-01-27,2024-02-01,Winter,Cash,55815.75,6634.2,3272.34,4123.24,3467.67,4863.47,68449.73
222,643,295,125,2024-10-03,2024-10-24,2024-10-31,Autumn,UPI,13588.4,11935.97,2054.23,3702.29,3650.19,1909.69,33021.39
223,328,277,136,2023-06-12,2023-08-11,2023-08-18,Monsoon,Debit Card,17212.23,11853.35,3315.83,966.21,3711.18,2544.41,34514.39
224,726,244,133,2023-05-30,2023-07-26,2023-08-01,Monsoon,Debit Card,5771.46,9480.96,3870.26,6449.66,2439.25,852.8,27158.79
225,477,138,24,2023-05-02,2023-06-15,2023-06-20,Monsoon,Net Banking,75109.85,6932.97,1258.63,9957.89,577.4,5052.66,88784.08
226,666,30,95,2024-10-09,2024-11-28,2024-12-01,Autumn,Credit Card,26628.36,4569.03,1261.65,7188.69,2494.14,3783.96,38357.91
227,746,15,18,2024-07-26,2024-09-14,2024-09-17,Autumn,Net Banking,3864.15,2468.42,2808.45,5383.96,2861.34,191.58,17194.74
228,584,409,156,2024-09-12,2024-11-05,2024-11-11,Autumn,Cash,21001.5,20988.46,3697.56,21945.4,10772.63,1128.88,77276.67
229,123,397,169,2023-11-16,2023-12-17,2023-12-24,Winter,Debit Card,7859.46,20145.31,3591.36,10827.46,5680.57,211.43,47892.73
230,186,16,187,2024-08-12,2024-08-24,2024-08-28,Monsoon,Credit Card,9951.44,9233.89,9411.2,25233.43,10435.45,1201.51,63063.9
231,391,357,38,2024-05-26,2024-06-06,2024-06-10,Monsoon,UPI,38919.48,6128.93,5442.89,5040.28,1635.14,1520.81,55645.91
232,206,117,19,2023-04-08,2023-05-11,2023-05-13,Summer,Cash,4775.34,3546.61,9034.41,1218.02,4899.9,489.03,22985.25
233,98,87,138,2022-12-07,2023-01-01,2023-01-06,Winter,UPI,8716.75,2707.4,4620.58,5633.65,3507.76,1249.6,23936.54
234,194,326,134,2023-07-31,2023-08-18,2023-08-22,Monsoon,Credit Card,76509.12,7232.58,4650.46,5997.18,2508.95,10230.46,86667.83
235,724,434,137,2023-10-03,2023-10-17,2023-10-22,Autumn,Credit Card,122177.25,7165.62,4741.17,8882.34,3277.77,2204.38,144039.77
236,957,160,127,2023-10-25,2023-12-12,2023-12-15,Winter,Cash,2593.62,7666.4,9201.84,9953.02,5224.52,388.01,34251.39
237,943,173,82,2024-11-23,2024-12-26,2024-12-28,Winter,Cash,6734.46,1196.39,1984.89,1413.81,3861.35,495.76,14695.14
238,814,207,77,2022-11-21,2023-01-16,2023-01-23,Winter,Cash,39191.25,16333.9,11085.75,23886.45,5838.97,3100.05,93236.27
239,589,360,25,2024-05-17,2024-06-25,2024-07-02,Monsoon,Debit Card,24106.95,12933.79,3083.81,15270.45,3050.71,2264.87,56180.84
240,414,223,77,2024-04-26,2024-06-01,2024-06-03,Monsoon,UPI,21927.4,2683.76,3438.65,3058.98,3973.01,2535.05,32546.75
241,790,351,135,2023-06-27,2023-07-07,2023-07-11,Monsoon,Cash,3421.44,6487.11,3285.1,1733.59,1597.79,24.61,16500.42
242,29,25,106,2024-11-10,2024-12-07,2024-12-13,Winter,Credit Card,34764.48,10413.72,3736.66,4338.04,2279.31,4428.41,51103.8
243,521,190,89,2023-08-27,2023-09-07,2023-09-12,Autumn,Debit Card,57739.4,9192.67,3849.64,729.63,1212.63,1790.53,70933.44
244,656,314,12,2023-11-19,2024-01-07,2024-01-09,Winter,UPI,20580.62,1825.59,3530.79,14645.48,6137.22,3038.94,43680.76
245,400,424,176,2024-01-19,2024-02-02,2024-02-05,Winter,Cash,35152.44,2607.78,3674.13,8819.45,1979.94,3008.38,49225.36
246,885,462,118,2023-05-30,2023-07-21,2023-07-25,Monsoon,Net Banking,20919.28,12283.38,5327.1,8272.8,2946.61,2827.48,46921.69
247,837,399,46,2023-05-03,2023-06-21,2023-06-26,Monsoon,Credit Card,49268.5,7720.01,2796.51,6629.63,1280.41,4712.02,62983.04
248,119,82,148,2024-11-17,2024-12-03,2024-12-09,Winter,UPI,67069.92,8111.34,7128.67,17195.71,5404.65,6992.23,97918.06
249,292,275,135,2024-03-12,2024-05-04,2024-05-06,Summer,Net Banking,4545.42,3468.63,4536.11,9502.09,2441.62,339.52,24154.35
250,131,266,74,2024-12-05,2024-12-16,2024-12-18,Winter,Debit Card,3948.02,1114.09,2552.26,836.08,2927.66,39.91,11338.2
251,447,316,185,2023-04-02,2023-05-15,2023-05-17,Summer,Cash,4820.66,11881.33,6321.16,7575.53,5805.81,411.3,35993.19
252,972,79,190,2024-04-09,2024-05-06,2024-05-11,Summer,Debit Card,13202.7,9261.72,1225.71,3800.34,3813.87,1001.28,30303.06
253,231,95,162,2024-07-02,2024-08-22,2024-08-27,Monsoon,Credit Card,25697.0,9035.03,1277.53,2457.76,2349.95,2146.42,38670.85
254,147,281,43,2023-10-17,2023-12-04,2023-12-06,Winter,Net Banking,3412.9,2554.14,1069.85,7204.82,3034.28,164.67,17111.32
255,40,74,57,2023-09-02,2023-10-01,2023-10-03,Autumn,Cash,3573.76,2115.45,4590.2,10205.19,6299.12,408.58,26375.14
256,37,289,76,2023-05-25,2023-07-21,2023-07-26,Monsoon,Cash,9756.95,13204.67,3833.77,11088.88,3732.93,1094.83,40522.37
257,700,252,122,2024-06-17,2024-07-21,2024-07-26,Monsoon,Debit Card,4969.2,5906.67,4517.78,2238.4,1504.02,544.86,18591.21
258,987,496,120,2024-04-08,2024-05-06,2024-05-13,Summer,Credit Card,111994.96,8033.23,2199.43,425.55,1936.3,14780.06,109809.41
259,873,117,19,2023-11-12,2023-12-27,2023-12-31,Winter,Debit Card,9550.68,13772.32,4832.21,7519.06,5520.73,635.92,40559.08
260,398,238,96,2024-04-22,2024-05-22,2024-05-25,Summer,Cash,27023.34,2426.62,1867.84,1909.65,1181.11,3541.16,30867.4
261,676,402,16,2024-06-19,2024-08-18,2024-08-23,Monsoon,UPI,26440.55,7330.0,1854.05,1413.31,880.28,2586.83,35331.36
262,308,464,72,2024-07-16,2024-08-02,2024-08-05,Monsoon,UPI,2649.48,7168.71,2928.38,6917.23,4160.26,71.66,23752.4
263,454,13,117,2024-08-03,2024-09-19,2024-09-22,Autumn,UPI,5831.13,5926.35,3722.52,7692.4,2744.33,503.0,25413.73
264,821,102,55,2024-01-26,2024-02-15,2024-02-22,Winter,Debit Card,23457.14,11507.51,2946.74,6103.58,3171.87,1866.91,45319.93
265,644,449,17,2023-01-17,2023-01-26,2023-01-28,Winter,Credit Card,7919.54,1846.81,8008.19,949.55,6271.39,372.17,24623.31
266,924,183,134,2023-02-11,2023-03-07,2023-03-09,Summer,UPI,8581.72,5165.45,4071.6,16281.27,3713.69,435.89,37377.84
267,180,149,33,2023-03-21,2023-04-05,2023-04-10,Summer,Credit Card,50414.85,11686.12,6251.68,2849.05,4379.62,3550.98,72030.34
268,288,354,69,2023-09-18,2023-11-04,2023-11-07,Autumn,Net Banking,10391.1,3873.62,2315.03,17604.64,4309.69,743.3,37750.78
269,786,11,52,2024-07-04,2024-08-15,2024-08-21,Monsoon,Debit Card,8146.8,12646.8,1942.97,8851.81,5132.1,420.17,36300.31
270,348,44,179,2023-11-23,2023-12-06,2023-12-12,Winter,UPI,5891.58,9096.36,4667.06,1109.72,3772.6,848.75,23688.57
271,202,493,13,2024-05-29,2024-07-23,2024-07-25,Monsoon,UPI,30499.84,5055.19,7555.09,287.2,6513.6,1911.14,47999.78
272,174,187,23,2023-11-25,2023-12-17,2023-12-23,Winter,Credit Card,19827.06,13331.67,8321.88,936.2,2404.46,911.95,43909.32
273,460,222,89,2024-04-01,2024-05-24,2024-05-31,Summer,Net Banking,28093.45,20847.62,4663.35,627.48,7104.28,3904.48,57431.7
274,11,377,97,2024-05-27,2024-06-13,2024-06-18,Monsoon,Net Banking,22506.45,9743.36,6806.08,4865.11,3263.39,1238.28,45946.11
275,525,438,101,2024-10-25,2024-12-14,2024-12-18,Winter,Debit Card,6740.88,15314.88,7752.94,11047.65,4421.81,269.64,45008.52
276,936,231,128,2023-10-10,2023-11-26,2023-11-30,Autumn,Cash,21304.0,14749.83,2184.06,2570.52,6334.44,776.41,46366.44
277,182,192,177,2023-02-15,2023-02-25,2023-02-27,Winter,Credit Card,11366.68,3169.32,3946.01,3411.35,3681.19,120.0,25454.55
278,597,321,137,2024-10-22,2024-12-21,2024-12-25,Winter,Credit Card,6479.24,11350.78,2449.33,2774.3,7426.02,900.51,29579.16
279,191,47,195,2023-07-31,2023-09-01,2023-09-08,Autumn,Debit Card,100883.16,10273.14,6962.25,6964.22,4840.35,2915.1,127008.02
280,838,102,55,2024-08-01,2024-09-20,2024-09-23,Autumn,Net Banking,10053.06,5033.31,6668.35,15570.15,1285.98,278.86,38331.99
281,7,41,196,2023-04-25,2023-05-09,2023-05-15,Summer,Cash,54932.76,23509.03,7599.74,14057.36,1530.46,1541.26,100088.09
282,330,388,112,2023-10-29,2023-12-13,2023-12-19,Winter,UPI,26032.74,8413.99,3026.62,2854.03,1992.83,3219.48,39100.73
283,754,124,190,2024-05-18,2024-07-10,2024-07-13,Monsoon,Credit Card,14418.0,3199.12,5356.25,16248.48,1280.55,1634.24,38868.16
284,441,41,196,2024-05-10,2024-07-01,2024-07-08,Monsoon,Credit Card,64088.22,13686.36,8171.09,18289.53,5886.53,5820.88,104300.85
285,983,34,98,2024-06-18,2024-07-15,2024-07-22,Monsoon,Net Banking,22635.83,14779.31,4401.98,9781.75,4821.42,2529.45,53890.84
286,234,301,130,2024-02-09,2024-03-14,2024-03-19,Summer,UPI,8920.65,9425.85,4385.93,9722.76,2122.68,1203.07,33374.8
287,464,79,190,2024-02-08,2024-02-14,2024-02-17,Winter,UPI,7921.62,6433.12,8962.0,2987.68,3559.97,516.15,29348.24
288,838,339,71,2023-10-03,2023-10-19,2023-10-22,Autumn,Credit Card,17156.58,2832.75,5200.48,4876.02,2145.87,1279.85,30931.85
289,163,156,136,2024-11-21,2024-12-08,2024-12-13,Winter,Cash,29479.6,14270.34,4916.56,17051.96,1906.87,4285.3,63340.03
290,62,181,68,2023-10-22,2023-12-11,2023-12-16,Winter,Cash,11232.8,4669.91,1940.61,9433.38,3312.68,701.51,29887.87
291,14,490,39,2023-03-27,2023-05-11,2023-05-15,Summer,Cash,23332.76,9147.97,2974.78,2588.56,2973.28,2536.59,38480.76
292,827,353,98,2024-10-15,2024-11-19,2024-11-21,Autumn,Credit Card,3683.44,2341.23,2668.0,2094.56,1641.7,128.98,12299.95
293,893,463,151,2024-05-04,2024-05-26,2024-06-01,Summer,UPI,9307.14,16389.96,4648.49,3887.56,1889.93,449.3,35673.78
294,648,294,119,2023-11-11,2023-12-23,2023-12-29,Winter,Debit Card,11651.16,18575.81,3593.51,10139.36,6510.51,547.83,49922.52
295,902,49,136,2023-08-26,2023-09-20,2023-09-22,Autumn,Cash,28025.46,4945.64,6820.8,17818.21,7707.91,1118.25,64199.77
296,461,200,73,2024-07-09,2024-07-23,2024-07-27,Monsoon,Credit Card,90059.84,8716.47,3408.0,54.96,3143.86,8384.38,96998.75
297,576,75,119,2024-06-21,2024-07-16,2024-07-22,Monsoon,Cash,6337.62,8640.95,7637.25,3387.51,6719.37,575.22,32147.48
298,303,376,96,2022-12-23,2023-02-17,2023-02-23,Winter,UPI,21474.06,10468.08,5008.07,14012.92,6968.91,960.46,56971.58
299,210,74,57,2023-04-05,2023-05-21,2023-05-26,Summer,Credit Card,8934.4,5264.74,4103.19,9929.8,2063.4,511.97,29783.56
300,161,305,46,2024-04-12,2024-05-04,2024-05-09,Summer,UPI,10255.3,3983.36,3426.17,2847.63,2552.68,496.57,22568.57
301,18,64,86,2024-01-14,2024-02-18,2024-02-22,Winter,Debit Card,37608.92,3891.61,3882.0,5501.27,2701.12,3646.16,49938.76
302,406,92,94,2023-06-28,2023-07-21,2023-07-25,Monsoon,Cash,8368.04,6538.95,1157.53,5117.08,3029.72,895.8,23315.52
303,509,33,63,2023-11-24,2023-12-05,2023-12-11,Winter,Debit Card,8845.62,11461.11,1940.05,7546.6,3903.12,448.68,33247.82
304,423,176,49,2024-09-04,2024-10-13,2024-10-15,Autumn,Cash,6122.12,4048.31,7486.05,12502.56,4353.01,82.17,34429.88
305,213,230,108,2024-03-19,2024-04-08,2024-04-10,Summer,Cash,24375.32,1930.82,6428.9,12551.18,3915.77,154.21,49047.78
306,777,120,74,2023-11-22,2023-12-17,2023-12-21,Winter,Net Banking,6080.32,11764.4,6625.89,346.6,5722.88,448.93,30091.16
307,686,366,192,2023-08-16,2023-09-02,2023-09-08,Autumn,Credit Card,6506.64,4879.53,3330.96,71.52,2956.38,567.62,17177.41
308,377,261,155,2023-11-25,2023-12-13,2023-12-16,Winter,Cash,3924.45,5519.07,12638.59,22420.51,5147.15,220.34,49429.43
309,398,82,148,2024-11-24,2024-12-11,2024-12-15,Winter,UPI,44713.28,4355.79,3601.85,4516.5,2059.4,6490.59,52756.23
310,688,263,182,2023-10-25,2023-11-06,2023-11-08,Autumn,Net Banking,3444.48,3413.91,3971.25,8742.34,1200.5,294.61,20477.87
311,766,153,165,2023-08-23,2023-10-19,2023-10-23,Autumn,UPI,45230.16,4782.68,3591.32,2298.1,3615.72,5723.17,53794.81
312,223,262,162,2022-11-10,2023-01-07,2023-01-10,Winter,UPI,14572.62,2428.59,4787.18,3885.72,1645.76,2151.42,25168.45
313,617,386,80,2024-03-07,2024-04-16,2024-04-22,Summer,UPI,74683.5,10155.03,3668.1,9378.25,771.86,1201.6,97455.14
314,1,437,161,2023-01-23,2023-01-28,2023-02-01,Winter,Credit Card,23106.2,7641.36,5051.37,11362.22,2116.41,185.56,49092.0
315,221,331,26,2024-04-26,2024-05-24,2024-05-26,Summer,UPI,10406.82,4504.92,2179.16,15408.87,7289.65,471.51,39317.91
316,270,234,200,2023-10-20,2023-12-04,2023-12-11,Winter,Credit Card,16366.84,12743.05,4728.17,1745.81,894.05,1779.43,34698.49
317,467,446,176,2024-12-03,2024-12-09,2024-12-16,Winter,Cash,71956.29,17074.22,7851.47,3065.9,1456.1,7318.16,94085.82
318,31,20,71,2024-05-29,2024-06-14,2024-06-16,Monsoon,Cash,4257.74,6646.0,6527.59,17269.72,6421.17,453.39,40668.83
319,737,246,3,2024-03-15,2024-05-01,2024-05-05,Summer,Debit Card,8972.16,6817.82,5583.91,38.97,5551.28,1175.61,25788.53
320,856,439,59,2024-06-07,2024-06-26,2024-07-03,Monsoon,Credit Card,25941.02,6508.43,1353.66,3672.97,3372.5,2119.09,38729.49
321,383,338,18,2023-09-20,2023-11-11,2023-11-18,Autumn,UPI,85829.73,15547.03,6641.69,7442.2,7884.59,9878.74,113466.5
322,152,417,90,2024-08-14,2024-09-22,2024-09-27,Autumn,UPI,71512.3,34957.43,4844.82,9115.21,3534.28,9919.32,114044.72
323,661,239,177,2023-05-07,2023-06-02,2023-06-08,Monsoon,Debit Card,68930.76,8389.13,3160.84,8320.13,1058.0,8258.62,81600.24
324,143,418,155,2024-09-07,2024-11-03,2024-11-08,Autumn,Credit Card,27706.4,9928.78,3175.99,5195.69,2514.13,1058.59,47462.4
325,564,341,138,2023-11-02,2023-12-22,2023-12-26,Winter,Net Banking,47767.68,5403.06,7854.84,15938.26,4839.15,2829.95,78973.04
326,673,420,193,2024-05-24,2024-06-24,2024-07-01,Monsoon,Credit Card,8242.85,5871.06,3575.61,1557.01,2928.8,931.42,21243.91
327,734,1,50,2023-10-02,2023-10-16,2023-10-18,Autumn,UPI,24622.38,1725.5,2624.48,8252.32,2396.88,356.73,39264.83
328,835,98,71,2022-12-29,2023-01-10,2023-01-13,Winter,Debit Card,22490.31,10448.91,7443.85,1340.44,4168.2,401.29,45490.42
329,968,184,183,2023-06-10,2023-07-23,2023-07-27,Monsoon,UPI,86430.64,4326.48,1833.79,4285.24,2563.92,6202.77,93237.3
330,630,304,170,2023-11-27,2024-01-02,2024-01-06,Winter,UPI,18946.6,3935.24,6844.55,15501.15,3317.66,1531.88,47013.32
331,101,217,37,2024-06-16,2024-07-22,2024-07-24,Monsoon,Net Banking,10231.52,2008.83,5309.63,16305.76,3891.69,834.49,36912.94
332,85,126,188,2023-10-17,2023-11-15,2023-11-22,Autumn,UPI,58450.77,6034.48,4936.0,343.42,1584.35,6813.87,64535.15
333,876,232,76,2024-02-28,2024-03-04,2024-03-11,Summer,Debit Card,39490.01,9731.01,3700.97,282.36,2272.03,409.31,55067.07
334,186,238,96,2024-04-17,2024-05-26,2024-06-02,Summer,Credit Card,63054.46,22171.12,5294.43,18602.51,3991.38,4272.5,108841.4
335,875,84,91,2024-01-02,2024-01-14,2024-01-21,Winter,Debit Card,91961.66,13669.93,1307.28,4821.46,1371.65,5342.56,107789.42
336,763,414,60,2023-07-27,2023-08-25,2023-08-27,Monsoon,UPI,8563.9,1548.03,2360.28,6830.33,3459.38,293.83,22468.09
337,456,414,60,2023-08-20,2023-09-04,2023-09-07,Autumn,Debit Card,12845.85,4831.6,4786.69,5627.71,2033.34,706.54,29418.65
338,716,221,194,2023-12-13,2024-01-21,2024-01-23,Winter,Net Banking,23534.96,2420.97,2115.61,5572.82,1977.89,230.08,35392.17
339,270,450,110,2024-11-16,2024-12-16,2024-12-22,Winter,Debit Card,29647.98,11159.55,4502.13,1210.11,1066.98,2536.77,45049.98
340,681,101,188,2024-04-27,2024-05-18,2024-05-23,Summer,Credit Card,11225.9,9781.49,3625.05,5821.21,905.47,66.94,31292.18
341,208,76,107,2024-03-04,2024-04-01,2024-04-03,Summer,Cash,26626.36,3364.26,1451.01,6659.11,2549.5,35.38,40614.86
342,902,416,153,2023-03-24,2023-04-28,2023-05-01,Summer,Debit Card,4345.89,8976.33,5826.2,4282.45,2206.93,360.51,25277.29
343,643,278,158,2023-07-20,2023-09-05,2023-09-08,Autumn,Cash,35476.53,2154.31,4042.07,4776.88,3964.53,386.29,50028.03
344,169,127,183,2024-06-12,2024-07-27,2024-07-31,Monsoon,Debit Card,6573.8,6967.85,2625.57,7523.71,650.18,316.02,24025.09
345,405,15,18,2024-02-09,2024-03-13,2024-03-19,Summer,Debit Card,7728.3,9737.48,1509.31,6148.96,3266.64,1030.27,27360.42
346,662,447,96,2023-05-26,2023-07-08,2023-07-14,Monsoon,UPI,23372.34,7474.2,1300.22,5998.22,1960.61,1969.19,38136.4
347,722,457,117,2023-09-20,2023-10-12,2023-10-17,Autumn,UPI,101061.85,10770.85,7609.04,16507.99,2812.03,8114.62,130647.14
348,335,471,74,2024-03-12,2024-04-17,2024-04-22,Summer,Cash,15193.2,27771.74,16897.74,21787.37,10128.71,1308.11,90470.65
349,481,173,82,2024-01-03,2024-02-11,2024-02-17,Winter,Cash,20203.38,15628.13,3611.47,4827.81,2608.88,875.66,46004.01
350,526,117,19,2024-02-27,2024-04-08,2024-04-11,Summer,UPI,7163.01,10575.96,3181.3,6029.97,5159.43,299.26,31810.41
351,613,218,81,2023-08-12,2023-09-25,2023-09-28,Autumn,UPI,3795.0,2354.85,3743.92,7126.21,2435.16,116.39,19338.75
352,474,298,112,2023-05-04,2023-06-24,2023-06-28,Monsoon,Debit Card,18873.28,5821.93,7487.6,14947.01,2053.39,1833.0,47350.21
353,509,192,177,2024-05-01,2024-05-23,2024-05-29,Summer,Net Banking,34100.04,7836.68,1585.36,6059.84,1383.87,4943.72,46022.07
354,833,282,199,2023-11-16,2023-12-03,2023-12-07,Winter,Net Banking,21370.64,4728.56,4963.42,5835.84,1469.82,1819.03,36549.25
355,204,137,27,2024-01-16,2024-02-21,2024-02-27,Winter,Credit Card,23808.72,7287.31,2547.54,1194.45,1133.87,1290.44,34681.45
356,821,28,58,2022-12-29,2023-01-09,2023-01-15,Winter,Cash,31338.6,5415.73,4135.48,9257.48,2903.53,963.16,52087.66
357,913,339,71,2023-05-09,2023-06-04,2023-06-10,Monsoon,UPI,34313.16,5557.69,1962.72,2204.38,2612.81,3869.12,42781.64
358,951,283,166,2023-04-29,2023-05-05,2023-05-11,Summer,Cash,31425.18,11700.92,3758.98,16114.21,6775.84,957.56,68817.57
359,632,9,171,2023-10-28,2023-12-19,2023-12-25,Winter,UPI,70820.52,10285.95,1498.25,2461.93,1922.41,2571.05,84418.01
360,625,85,152,2023-09-28,2023-10-09,2023-10-11,Autumn,Debit Card,20007.3,3013.48,2740.77,8608.95,3473.56,1338.98,36505.08
361,238,52,77,2024-08-21,2024-09-23,2024-09-28,Autumn,Debit Card,26693.0,16087.47,5075.8,12301.06,3661.14,2167.2,61651.27
362,279,106,65,2024-09-20,2024-11-14,2024-11-20,Autumn,UPI,53282.28,5898.72,2996.13,6156.38,3433.77,4847.79,66919.49
363,382,74,57,2024-05-12,2024-07-06,2024-07-11,Monsoon,Debit Card,8934.4,4134.46,2413.06,2741.42,3002.27,1204.07,20021.54
364,389,308,163,2023-11-11,2023-12-22,2023-12-25,Winter,Credit Card,32358.93,6363.19,7560.72,6999.66,3074.66,1849.17,54507.99
365,503,224,88,2024-10-02,2024-11-03,2024-11-07,Autumn,UPI,8300.8,3371.34,2466.38,9970.99,2174.86,209.85,26074.52
366,875,300,36,2023-07-21,2023-07-28,2023-08-02,Monsoon,UPI,61677.25,2859.84,1914.32,7071.05,1055.64,5693.89,68884.21
367,567,26,174,2024-04-01,2024-04-15,2024-04-19,Summer,Debit Card,23556.64,7151.0,2114.05,9159.63,1301.81,1101.03,42182.1
368,534,35,26,2023-05-12,2023-05-20,2023-05-26,Summer,Debit Card,75697.74,5594.19,2880.99,4232.64,1087.74,195.09,89298.21
369,985,101,188,2023-07-11,2023-09-03,2023-09-05,Autumn,UPI,4490.36,6213.36,3086.86,2234.47,3813.98,512.48,19326.55
370,741,92,94,2023-02-12,2023-04-08,2023-04-10,Summer,UPI,4184.02,3566.22,4065.4,5132.46,572.51,316.63,17203.98
371,59,202,3,2023-04-02,2023-04-16,2023-04-19,Summer,Debit Card,13213.71,5377.6,4337.12,5738.65,1477.47,487.17,29657.38
372,180,364,108,2023-01-20,2023-03-06,2023-03-12,Summer,Credit Card,13458.78,6486.6,4517.46,10.32,3802.87,1612.71,26663.32
